,date_orig_id,index,date_str,AWND,PRCP,SNOW,SNWD,TAVG
627,2018-01-13-SMF,SMF,2018-01-13,9.0,0.0,0.0,0.0,89.0
628,2018-01-13-BWI,BWI,2018-01-13,68.0,20.0,0.0,0.0,66.0
629,2018-01-13-IAD,IAD,2018-01-13,90.0,140.0,0.0,0.0,57.0
630,2018-01-13-CVG,CVG,2018-01-13,53.0,3.0,0.0,80.0,-77.0
631,2018-01-13-CMH,CMH,2018-01-13,59.0,0.0,0.0,0.0,22.5
632,2018-01-13-PHL,PHL,2018-01-13,74.0,41.0,0.0,0.0,53.5
633,2018-01-13-JFK,JFK,2018-01-13,92.0,20.0,0.0,0.0,52.0
634,2018-01-13-PIT,PIT,2018-01-13,66.0,76.0,127.0,150.0,-82.0
635,2018-01-13-ORD,ORD,2018-01-13,44.0,0.0,0.0,0.0,-106.0
636,2018-01-13-DTW,DTW,2018-01-13,45.0,0.0,0.0,30.0,-93.0
637,2018-01-14-DFW,DFW,2018-01-14,34.0,0.0,0.0,0.0,43.0
638,2018-01-14-CLE,CLE,2018-01-14,26.0,0.0,0.0,0.0,-96.5
639,2018-01-14-MCO,MCO,2018-01-14,56.0,0.0,0.0,0.0,94.0
640,2018-01-14-MIA,MIA,2018-01-14,43.0,0.0,0.0,0.0,166.0
641,2018-01-14-TPA,TPA,2018-01-14,38.0,0.0,0.0,0.0,88.0
642,2018-01-14-FLL,FLL,2018-01-14,54.0,0.0,0.0,0.0,146.0
643,2018-01-14-MSY,MSY,2018-01-14,23.0,0.0,0.0,0.0,31.0
644,2018-01-14-HOU,HOU,2018-01-14,26.0,0.0,0.0,0.0,54.0
645,2018-01-14-SAT,SAT,2018-01-14,20.0,0.0,0.0,0.0,61.0
646,2018-01-14-IAH,IAH,2018-01-14,29.0,0.0,0.0,0.0,44.0
647,2018-01-14-RDU,RDU,2018-01-14,39.0,0.0,0.0,0.0,-19.0
648,2018-01-14-DCA,DCA,2018-01-14,58.0,0.0,0.0,0.0,-52.0
649,2018-01-14-ATL,ATL,2018-01-14,30.0,0.0,0.0,0.0,-27.0
650,2018-01-14-CLT,CLT,2018-01-14,36.0,0.0,0.0,0.0,-21.0
651,2018-01-14-BNA,BNA,2018-01-14,20.0,0.0,0.0,0.0,-69.0
652,2018-01-14-AUS,AUS,2018-01-14,13.0,0.0,0.0,0.0,33.0
653,2018-01-14-DAL,DAL,2018-01-14,41.0,0.0,0.0,0.0,45.0
654,2018-01-14-MCI,MCI,2018-01-14,32.0,5.0,0.0,0.0,-30.0
655,2018-01-14-STL,STL,2018-01-14,47.0,3.0,3.0,0.0,-61.0
656,2018-01-14-LGA,LGA,2018-01-14,64.0,0.0,0.0,0.0,-67.0
657,2018-01-14-EWR,EWR,2018-01-14,64.0,0.0,0.0,0.0,-66.0
658,2018-01-14-BOS,BOS,2018-01-14,52.0,0.0,0.0,0.0,-71.0
659,2018-01-14-MKE,MKE,2018-01-14,39.0,3.0,8.0,0.0,-122.0
660,2018-01-14-MSP,MSP,2018-01-14,36.0,43.0,84.0,50.0,-169.0
661,2018-01-14-HNL,HNL,2018-01-14,24.0,0.0,0.0,0.0,238.0
662,2018-01-14-LAS,LAS,2018-01-14,46.0,0.0,0.0,0.0,34.0
663,2018-01-14-LAX,LAX,2018-01-14,21.0,0.0,0.0,0.0,218.0
664,2018-01-14-PHX,PHX,2018-01-14,19.0,0.0,0.0,0.0,171.0
665,2018-01-14-SAN,SAN,2018-01-14,10.0,0.0,0.0,0.0,189.0
666,2018-01-14-OAK,OAK,2018-01-14,25.0,0.0,0.0,0.0,94.5
667,2018-01-14-SFO,SFO,2018-01-14,27.0,0.0,0.0,0.0,114.0
668,2018-01-14-SJC,SJC,2018-01-14,12.0,0.0,0.0,0.0,111.0
669,2018-01-14-SLC,SLC,2018-01-14,16.0,0.0,0.0,0.0,39.0
670,2018-01-14-PDX,PDX,2018-01-14,51.0,0.0,0.0,0.0,91.0
671,2018-01-14-SEA,SEA,2018-01-14,25.0,0.0,0.0,0.0,83.0
672,2018-01-14-IND,IND,2018-01-14,22.0,0.0,0.0,0.0,-121.5
673,2018-01-14-RSW,RSW,2018-01-14,29.0,0.0,0.0,0.0,37.0
674,2018-01-14-DEN,DEN,2018-01-14,39.0,0.0,0.0,0.0,42.0
675,2018-01-14-SNA,SNA,2018-01-14,11.0,0.0,0.0,0.0,189.0
676,2018-01-14-SMF,SMF,2018-01-14,14.0,0.0,0.0,0.0,94.5
677,2018-01-14-BWI,BWI,2018-01-14,34.0,0.0,0.0,0.0,-62.0
678,2018-01-14-IAD,IAD,2018-01-14,51.0,0.0,0.0,0.0,-68.0
679,2018-01-14-CVG,CVG,2018-01-14,25.0,0.0,0.0,50.0,-92.0
680,2018-01-14-CMH,CMH,2018-01-14,22.0,0.0,0.0,0.0,22.5
681,2018-01-14-PHL,PHL,2018-01-14,50.0,0.0,0.0,0.0,-60.0
682,2018-01-14-JFK,JFK,2018-01-14,70.0,0.0,0.0,0.0,-66.0
683,2018-01-14-PIT,PIT,2018-01-14,11.0,0.0,0.0,130.0,-137.0
684,2018-01-14-ORD,ORD,2018-01-14,42.0,20.0,20.0,0.0,-112.0
685,2018-01-14-DTW,DTW,2018-01-14,26.0,0.0,0.0,30.0,-99.0
686,2018-01-15-DFW,DFW,2018-01-15,70.0,0.0,0.0,0.0,81.0
687,2018-01-15-CLE,CLE,2018-01-15,45.0,0.0,0.0,0.0,-65.5
688,2018-01-15-MCO,MCO,2018-01-15,60.0,0.0,0.0,0.0,113.0
689,2018-01-15-MIA,MIA,2018-01-15,42.0,0.0,0.0,0.0,171.0
690,2018-01-15-TPA,TPA,2018-01-15,35.0,0.0,0.0,0.0,121.0
691,2018-01-15-FLL,FLL,2018-01-15,51.0,5.0,0.0,0.0,156.0
692,2018-01-15-MSY,MSY,2018-01-15,14.0,0.0,0.0,0.0,59.0
693,2018-01-15-HOU,HOU,2018-01-15,30.0,0.0,0.0,0.0,99.0
694,2018-01-15-SAT,SAT,2018-01-15,30.0,0.0,0.0,0.0,99.0
695,2018-01-15-IAH,IAH,2018-01-15,33.0,0.0,0.0,0.0,81.0
696,2018-01-15-RDU,RDU,2018-01-15,17.0,0.0,0.0,0.0,-37.0
697,2018-01-15-DCA,DCA,2018-01-15,31.0,0.0,0.0,0.0,-45.0
698,2018-01-15-ATL,ATL,2018-01-15,21.0,0.0,0.0,0.0,16.0
699,2018-01-15-CLT,CLT,2018-01-15,18.0,0.0,0.0,0.0,-24.0
700,2018-01-15-BNA,BNA,2018-01-15,37.0,0.0,0.0,0.0,3.0
701,2018-01-15-AUS,AUS,2018-01-15,39.0,25.0,0.0,0.0,73.0
702,2018-01-15-DAL,DAL,2018-01-15,57.0,0.0,0.0,0.0,74.0
703,2018-01-15-MCI,MCI,2018-01-15,64.0,0.0,0.0,0.0,-74.5
704,2018-01-15-STL,STL,2018-01-15,59.0,15.0,23.0,30.0,-51.0
705,2018-01-15-LGA,LGA,2018-01-15,59.0,0.0,0.0,0.0,-58.0
706,2018-01-15-EWR,EWR,2018-01-15,47.0,0.0,0.0,0.0,-58.0
707,2018-01-15-BOS,BOS,2018-01-15,61.0,0.0,8.0,0.0,-89.0
708,2018-01-15-MKE,MKE,2018-01-15,35.0,56.0,135.0,30.0,-60.0
709,2018-01-15-MSP,MSP,2018-01-15,69.0,0.0,0.0,130.0,-130.0
710,2018-01-15-HNL,HNL,2018-01-15,29.0,0.0,0.0,0.0,241.0
711,2018-01-15-LAS,LAS,2018-01-15,42.0,0.0,0.0,0.0,-32.5
712,2018-01-15-LAX,LAX,2018-01-15,27.0,0.0,0.0,0.0,165.0
713,2018-01-15-PHX,PHX,2018-01-15,14.0,0.0,0.0,0.0,167.0
714,2018-01-15-SAN,SAN,2018-01-15,14.0,0.0,0.0,0.0,164.0
715,2018-01-15-OAK,OAK,2018-01-15,17.0,0.0,0.0,0.0,108.5
716,2018-01-15-SFO,SFO,2018-01-15,21.0,0.0,0.0,0.0,116.0
717,2018-01-15-SJC,SJC,2018-01-15,15.0,0.0,0.0,0.0,136.0
718,2018-01-15-SLC,SLC,2018-01-15,13.0,0.0,0.0,0.0,31.0
719,2018-01-15-PDX,PDX,2018-01-15,62.0,20.0,0.0,0.0,103.0
720,2018-01-15-SEA,SEA,2018-01-15,39.0,15.0,0.0,0.0,91.0
721,2018-01-15-IND,IND,2018-01-15,38.0,10.0,0.0,0.0,-93.5
722,2018-01-15-RSW,RSW,2018-01-15,15.0,0.0,0.0,0.0,64.5
723,2018-01-15-DEN,DEN,2018-01-15,30.0,0.0,0.0,0.0,-88.0
724,2018-01-15-SNA,SNA,2018-01-15,11.0,0.0,0.0,0.0,147.0
725,2018-01-15-SMF,SMF,2018-01-15,16.0,0.0,0.0,0.0,97.5
726,2018-01-15-BWI,BWI,2018-01-15,15.0,0.0,0.0,0.0,-64.0
727,2018-01-15-IAD,IAD,2018-01-15,15.0,0.0,0.0,0.0,-69.0
728,2018-01-15-CVG,CVG,2018-01-15,45.0,46.0,56.0,80.0,-62.0
729,2018-01-15-CMH,CMH,2018-01-15,9.0,0.0,0.0,0.0,50.5
730,2018-01-15-PHL,PHL,2018-01-15,43.0,0.0,0.0,0.0,-35.5
731,2018-01-15-JFK,JFK,2018-01-15,53.0,0.0,0.0,0.0,-58.0
732,2018-01-15-PIT,PIT,2018-01-15,25.0,15.0,25.0,100.0,-102.0
733,2018-01-15-ORD,ORD,2018-01-15,49.0,36.0,58.0,50.0,-72.0
734,2018-01-15-DTW,DTW,2018-01-15,33.0,15.0,48.0,0.0,-79.0
735,2018-01-16-DFW,DFW,2018-01-16,74.0,0.0,0.0,0.0,-18.0
736,2018-01-16-CLE,CLE,2018-01-16,55.0,0.0,0.0,0.0,-91.0
737,2018-01-16-MCO,MCO,2018-01-16,38.0,0.0,0.0,0.0,128.0
738,2018-01-16-MIA,MIA,2018-01-16,38.0,0.0,0.0,0.0,202.0
739,2018-01-16-TPA,TPA,2018-01-16,29.0,0.0,0.0,0.0,148.0
740,2018-01-16-FLL,FLL,2018-01-16,49.0,0.0,0.0,0.0,196.0
741,2018-01-16-MSY,MSY,2018-01-16,51.0,13.0,0.0,0.0,64.0
742,2018-01-16-HOU,HOU,2018-01-16,82.0,25.0,0.0,0.0,42.0
743,2018-01-16-SAT,SAT,2018-01-16,68.0,23.0,0.0,0.0,36.0
744,2018-01-16-IAH,IAH,2018-01-16,76.0,89.0,3.0,0.0,44.0
745,2018-01-16-RDU,RDU,2018-01-16,8.0,0.0,0.0,0.0,-6.0
746,2018-01-16-DCA,DCA,2018-01-16,17.0,0.0,0.0,0.0,6.0
747,2018-01-16-ATL,ATL,2018-01-16,34.0,3.0,3.0,0.0,43.0
748,2018-01-16-CLT,CLT,2018-01-16,24.0,0.0,0.0,0.0,8.0
749,2018-01-16-BNA,BNA,2018-01-16,40.0,25.0,43.0,30.0,-56.0
750,2018-01-16-AUS,AUS,2018-01-16,87.0,20.0,0.0,0.0,22.0
751,2018-01-16-DAL,DAL,2018-01-16,69.0,0.0,0.0,0.0,-29.0
752,2018-01-16-MCI,MCI,2018-01-16,36.0,0.0,0.0,0.0,-149.0
753,2018-01-16-STL,STL,2018-01-16,54.0,0.0,0.0,30.0,-148.0
754,2018-01-16-LGA,LGA,2018-01-16,34.0,0.0,0.0,0.0,-23.0
755,2018-01-16-EWR,EWR,2018-01-16,24.0,0.0,0.0,0.0,-16.0
756,2018-01-16-BOS,BOS,2018-01-16,23.0,0.0,0.0,0.0,-42.0
757,2018-01-16-MKE,MKE,2018-01-16,45.0,13.0,61.0,150.0,-54.0
758,2018-01-16-MSP,MSP,2018-01-16,36.0,0.0,0.0,100.0,-165.0
759,2018-01-16-HNL,HNL,2018-01-16,39.0,0.0,0.0,0.0,244.0
760,2018-01-16-LAS,LAS,2018-01-16,32.0,0.0,0.0,0.0,-79.5
761,2018-01-16-LAX,LAX,2018-01-16,18.0,0.0,0.0,0.0,155.0
762,2018-01-16-PHX,PHX,2018-01-16,24.0,0.0,0.0,0.0,169.0
763,2018-01-16-SAN,SAN,2018-01-16,19.0,0.0,0.0,0.0,156.0
764,2018-01-16-OAK,OAK,2018-01-16,12.0,0.0,0.0,0.0,139.0
765,2018-01-16-SFO,SFO,2018-01-16,21.0,0.0,0.0,0.0,133.0
766,2018-01-16-SJC,SJC,2018-01-16,16.0,0.0,0.0,0.0,155.5
767,2018-01-16-SLC,SLC,2018-01-16,23.0,0.0,0.0,0.0,38.0
768,2018-01-16-PDX,PDX,2018-01-16,46.0,10.0,0.0,0.0,87.0
769,2018-01-16-SEA,SEA,2018-01-16,39.0,48.0,0.0,0.0,111.0
770,2018-01-16-IND,IND,2018-01-16,26.0,0.0,0.0,0.0,-168.5
771,2018-01-16-RSW,RSW,2018-01-16,26.0,0.0,0.0,0.0,84.0
772,2018-01-16-DEN,DEN,2018-01-16,22.0,0.0,0.0,0.0,-80.0
773,2018-01-16-SNA,SNA,2018-01-16,8.0,0.0,0.0,0.0,164.0
774,2018-01-16-SMF,SMF,2018-01-16,22.0,10.0,0.0,0.0,122.0
775,2018-01-16-BWI,BWI,2018-01-16,9.0,0.0,0.0,0.0,-4.0
776,2018-01-16-IAD,IAD,2018-01-16,12.0,0.0,0.0,0.0,-17.0
777,2018-01-16-CVG,CVG,2018-01-16,44.0,0.0,0.0,80.0,-104.0
778,2018-01-16-CMH,CMH,2018-01-16,24.0,3.0,0.0,0.0,58.5
779,2018-01-16-PHL,PHL,2018-01-16,18.0,0.0,0.0,0.0,28.0
780,2018-01-16-JFK,JFK,2018-01-16,28.0,0.0,0.0,0.0,-18.0
781,2018-01-16-PIT,PIT,2018-01-16,28.0,18.0,74.0,180.0,-44.0
782,2018-01-16-ORD,ORD,2018-01-16,53.0,3.0,15.0,80.0,-92.0
783,2018-01-16-DTW,DTW,2018-01-16,50.0,0.0,5.0,50.0,-90.0
784,2018-01-17-DFW,DFW,2018-01-17,16.0,0.0,0.0,0.0,-50.0
785,2018-01-17-CLE,CLE,2018-01-17,55.0,0.0,0.0,0.0,-107.5
786,2018-01-17-MCO,MCO,2018-01-17,43.0,0.0,0.0,0.0,138.0
787,2018-01-17-MIA,MIA,2018-01-17,32.0,0.0,0.0,0.0,197.0
788,2018-01-17-TPA,TPA,2018-01-17,34.0,0.0,0.0,0.0,137.0
789,2018-01-17-FLL,FLL,2018-01-17,39.0,0.0,0.0,0.0,177.0
790,2018-01-17-MSY,MSY,2018-01-17,58.0,0.0,0.0,0.0,-26.0
791,2018-01-17-HOU,HOU,2018-01-17,43.0,0.0,0.0,0.0,-31.0
792,2018-01-17-SAT,SAT,2018-01-17,38.0,0.0,0.0,0.0,-16.0
793,2018-01-17-IAH,IAH,2018-01-17,38.0,0.0,0.0,0.0,-29.0
794,2018-01-17-RDU,RDU,2018-01-17,26.0,124.0,150.0,0.0,11.0
795,2018-01-17-DCA,DCA,2018-01-17,71.0,8.0,10.0,0.0,-9.0
796,2018-01-17-ATL,ATL,2018-01-17,80.0,36.0,58.0,50.0,-48.0
797,2018-01-17-CLT,CLT,2018-01-17,39.0,97.0,99.0,0.0,21.0
798,2018-01-17-BNA,BNA,2018-01-17,33.0,0.0,3.0,30.0,-112.0
799,2018-01-17-AUS,AUS,2018-01-17,34.0,0.0,0.0,0.0,-35.0
800,2018-01-17-DAL,DAL,2018-01-17,16.0,0.0,0.0,0.0,-48.0
801,2018-01-17-MCI,MCI,2018-01-17,32.0,0.0,0.0,0.0,-96.5
802,2018-01-17-STL,STL,2018-01-17,33.0,0.0,0.0,0.0,-116.0
803,2018-01-17-LGA,LGA,2018-01-17,48.0,43.0,3.0,0.0,10.0
804,2018-01-17-EWR,EWR,2018-01-17,47.0,58.0,25.0,0.0,8.0
805,2018-01-17-BOS,BOS,2018-01-17,29.0,53.0,43.0,0.0,2.0
806,2018-01-17-MKE,MKE,2018-01-17,60.0,0.0,0.0,130.0,-93.0
807,2018-01-17-MSP,MSP,2018-01-17,39.0,0.0,0.0,100.0,-132.0
808,2018-01-17-HNL,HNL,2018-01-17,73.0,0.0,0.0,0.0,250.0
809,2018-01-17-LAS,LAS,2018-01-17,27.0,0.0,0.0,0.0,-13.5
810,2018-01-17-LAX,LAX,2018-01-17,19.0,0.0,0.0,0.0,164.0
811,2018-01-17-PHX,PHX,2018-01-17,33.0,0.0,0.0,0.0,162.0
812,2018-01-17-SAN,SAN,2018-01-17,16.0,0.0,0.0,0.0,161.0
813,2018-01-17-OAK,OAK,2018-01-17,19.0,0.0,0.0,0.0,125.0
814,2018-01-17-SFO,SFO,2018-01-17,17.0,0.0,0.0,0.0,132.0
815,2018-01-17-SJC,SJC,2018-01-17,14.0,0.0,0.0,0.0,150.0
816,2018-01-17-SLC,SLC,2018-01-17,18.0,0.0,0.0,0.0,44.0
817,2018-01-17-PDX,PDX,2018-01-17,57.0,132.0,0.0,0.0,86.0
818,2018-01-17-SEA,SEA,2018-01-17,41.0,109.0,0.0,0.0,96.0
819,2018-01-17-IND,IND,2018-01-17,22.0,0.0,0.0,0.0,-118.5
820,2018-01-17-RSW,RSW,2018-01-17,65.0,0.0,0.0,0.0,6.0
821,2018-01-17-DEN,DEN,2018-01-17,24.0,0.0,0.0,0.0,0.5
822,2018-01-17-SNA,SNA,2018-01-17,4.0,0.0,0.0,0.0,169.5
823,2018-01-17-SMF,SMF,2018-01-17,21.0,0.0,0.0,0.0,102.5
824,2018-01-17-BWI,BWI,2018-01-17,43.0,33.0,33.0,30.0,-21.0
825,2018-01-17-IAD,IAD,2018-01-17,60.0,5.0,8.0,0.0,-30.0
826,2018-01-17-CVG,CVG,2018-01-17,29.0,3.0,10.0,80.0,-119.0
827,2018-01-17-CMH,CMH,2018-01-17,58.0,38.0,0.0,0.0,-27.5
828,2018-01-17-PHL,PHL,2018-01-17,43.0,23.0,0.0,0.0,-13.5
829,2018-01-17-JFK,JFK,2018-01-17,51.0,56.0,5.0,0.0,14.0
830,2018-01-17-PIT,PIT,2018-01-17,30.0,3.0,3.0,180.0,-133.0
831,2018-01-17-ORD,ORD,2018-01-17,55.0,0.0,0.0,80.0,-104.0
832,2018-01-17-DTW,DTW,2018-01-17,53.0,0.0,3.0,50.0,-116.0
833,2018-01-18-DFW,DFW,2018-01-18,41.0,0.0,0.0,0.0,-9.0
834,2018-01-18-CLE,CLE,2018-01-18,80.0,0.0,0.0,0.0,-49.0
835,2018-01-18-MCO,MCO,2018-01-18,43.0,0.0,0.0,0.0,49.0
836,2018-01-18-MIA,MIA,2018-01-18,42.0,0.0,0.0,0.0,135.0
837,2018-01-18-TPA,TPA,2018-01-18,37.0,0.0,0.0,0.0,52.0
838,2018-01-18-FLL,FLL,2018-01-18,45.0,0.0,0.0,0.0,118.0
839,2018-01-18-MSY,MSY,2018-01-18,23.0,0.0,0.0,0.0,3.0
840,2018-01-18-HOU,HOU,2018-01-18,17.0,0.0,0.0,0.0,-5.0
841,2018-01-18-SAT,SAT,2018-01-18,19.0,0.0,0.0,0.0,27.0
842,2018-01-18-IAH,IAH,2018-01-18,21.0,0.0,0.0,0.0,-15.0
843,2018-01-18-RDU,RDU,2018-01-18,25.0,0.0,5.0,150.0,-49.0
844,2018-01-18-DCA,DCA,2018-01-18,40.0,0.0,0.0,0.0,-18.0
845,2018-01-18-ATL,ATL,2018-01-18,51.0,0.0,0.0,50.0,-46.0
846,2018-01-18-CLT,CLT,2018-01-18,25.0,0.0,0.0,80.0,-49.0
847,2018-01-18-BNA,BNA,2018-01-18,19.0,0.0,0.0,30.0,-77.0
848,2018-01-18-AUS,AUS,2018-01-18,18.0,0.0,0.0,0.0,0.0
849,2018-01-18-DAL,DAL,2018-01-18,33.0,0.0,0.0,0.0,-5.0
850,2018-01-18-MCI,MCI,2018-01-18,47.0,0.0,0.0,0.0,-2.5
851,2018-01-18-STL,STL,2018-01-18,52.0,0.0,0.0,0.0,-27.0
852,2018-01-18-LGA,LGA,2018-01-18,63.0,0.0,0.0,0.0,-33.0
853,2018-01-18-EWR,EWR,2018-01-18,51.0,0.0,0.0,0.0,-40.0
854,2018-01-18-BOS,BOS,2018-01-18,50.0,0.0,0.0,0.0,-21.0
855,2018-01-18-MKE,MKE,2018-01-18,63.0,0.0,0.0,100.0,-48.0
856,2018-01-18-MSP,MSP,2018-01-18,29.0,0.0,0.0,100.0,-19.0
857,2018-01-18-HNL,HNL,2018-01-18,101.0,0.0,0.0,0.0,253.0
858,2018-01-18-LAS,LAS,2018-01-18,25.0,0.0,0.0,0.0,28.0
859,2018-01-18-LAX,LAX,2018-01-18,19.0,0.0,0.0,0.0,171.0
860,2018-01-18-PHX,PHX,2018-01-18,17.0,0.0,0.0,0.0,154.0
861,2018-01-18-SAN,SAN,2018-01-18,18.0,0.0,0.0,0.0,157.0
862,2018-01-18-OAK,OAK,2018-01-18,41.0,25.0,0.0,0.0,125.0
863,2018-01-18-SFO,SFO,2018-01-18,26.0,38.0,0.0,0.0,121.0
864,2018-01-18-SJC,SJC,2018-01-18,34.0,30.0,0.0,0.0,150.0
865,2018-01-18-SLC,SLC,2018-01-18,36.0,0.0,0.0,0.0,54.0
866,2018-01-18-PDX,PDX,2018-01-18,43.0,43.0,0.0,0.0,91.0
867,2018-01-18-SEA,SEA,2018-01-18,47.0,102.0,0.0,0.0,88.0
868,2018-01-18-IND,IND,2018-01-18,41.0,0.0,0.0,0.0,-71.5
869,2018-01-18-RSW,RSW,2018-01-18,28.0,0.0,0.0,0.0,20.0
870,2018-01-18-DEN,DEN,2018-01-18,29.0,0.0,0.0,0.0,75.5
871,2018-01-18-SNA,SNA,2018-01-18,18.0,0.0,0.0,0.0,169.5
872,2018-01-18-SMF,SMF,2018-01-18,50.0,15.0,0.0,0.0,114.0
873,2018-01-18-BWI,BWI,2018-01-18,42.0,0.0,0.0,30.0,-41.0
874,2018-01-18-IAD,IAD,2018-01-18,42.0,0.0,0.0,0.0,-30.0
875,2018-01-18-CVG,CVG,2018-01-18,47.0,0.0,0.0,80.0,-83.0
876,2018-01-18-CMH,CMH,2018-01-18,28.0,0.0,0.0,0.0,3.0
877,2018-01-18-PHL,PHL,2018-01-18,34.0,0.0,0.0,0.0,-35.5
878,2018-01-18-JFK,JFK,2018-01-18,67.0,0.0,0.0,0.0,-33.0
879,2018-01-18-PIT,PIT,2018-01-18,50.0,0.0,0.0,150.0,-102.0
880,2018-01-18-ORD,ORD,2018-01-18,67.0,0.0,0.0,50.0,-60.0
881,2018-01-18-DTW,DTW,2018-01-18,73.0,0.0,0.0,50.0,-72.0
882,2018-01-19-DFW,DFW,2018-01-19,64.0,0.0,0.0,0.0,67.0
883,2018-01-19-CLE,CLE,2018-01-19,74.0,0.0,0.0,0.0,0.5
884,2018-01-19-MCO,MCO,2018-01-19,19.0,0.0,0.0,0.0,82.0
885,2018-01-19-MIA,MIA,2018-01-19,30.0,0.0,0.0,0.0,143.0
886,2018-01-19-TPA,TPA,2018-01-19,26.0,0.0,0.0,0.0,94.0
887,2018-01-19-FLL,FLL,2018-01-19,36.0,0.0,0.0,0.0,134.0
888,2018-01-19-MSY,MSY,2018-01-19,18.0,0.0,0.0,0.0,46.0
889,2018-01-19-HOU,HOU,2018-01-19,32.0,61.0,0.0,0.0,58.0
890,2018-01-19-SAT,SAT,2018-01-19,16.0,25.0,0.0,0.0,63.0
891,2018-01-19-IAH,IAH,2018-01-19,39.0,5.0,0.0,0.0,60.0
892,2018-01-19-RDU,RDU,2018-01-19,16.0,0.0,0.0,100.0,-9.0
893,2018-01-19-DCA,DCA,2018-01-19,27.0,0.0,0.0,0.0,31.0
894,2018-01-19-ATL,ATL,2018-01-19,30.0,0.0,0.0,30.0,23.0
895,2018-01-19-CLT,CLT,2018-01-19,10.0,0.0,0.0,50.0,23.0
896,2018-01-19-BNA,BNA,2018-01-19,37.0,0.0,0.0,0.0,-9.0
897,2018-01-19-AUS,AUS,2018-01-19,13.0,3.0,0.0,0.0,64.0
898,2018-01-19-DAL,DAL,2018-01-19,55.0,0.0,0.0,0.0,64.0
899,2018-01-19-MCI,MCI,2018-01-19,57.0,0.0,0.0,0.0,58.5
900,2018-01-19-STL,STL,2018-01-19,44.0,0.0,0.0,0.0,45.0
901,2018-01-19-LGA,LGA,2018-01-19,46.0,0.0,0.0,0.0,-4.0
902,2018-01-19-EWR,EWR,2018-01-19,38.0,0.0,0.0,0.0,-15.0
903,2018-01-19-BOS,BOS,2018-01-19,43.0,0.0,0.0,0.0,-24.0
904,2018-01-19-MKE,MKE,2018-01-19,66.0,0.0,0.0,80.0,3.0
905,2018-01-19-MSP,MSP,2018-01-19,26.0,0.0,0.0,80.0,13.0
906,2018-01-19-HNL,HNL,2018-01-19,56.0,0.0,0.0,0.0,255.0
907,2018-01-19-LAS,LAS,2018-01-19,24.0,0.0,0.0,0.0,98.0
908,2018-01-19-LAX,LAX,2018-01-19,34.0,0.0,0.0,0.0,157.0
909,2018-01-19-PHX,PHX,2018-01-19,22.0,0.0,0.0,0.0,166.0
910,2018-01-19-SAN,SAN,2018-01-19,24.0,3.0,0.0,0.0,158.0
911,2018-01-19-OAK,OAK,2018-01-19,31.0,0.0,0.0,0.0,97.0
912,2018-01-19-SFO,SFO,2018-01-19,36.0,0.0,0.0,0.0,114.0
913,2018-01-19-SJC,SJC,2018-01-19,30.0,0.0,0.0,0.0,108.0
914,2018-01-19-SLC,SLC,2018-01-19,73.0,58.0,56.0,0.0,120.0
915,2018-01-19-PDX,PDX,2018-01-19,55.0,8.0,0.0,0.0,66.0
916,2018-01-19-SEA,SEA,2018-01-19,50.0,8.0,0.0,0.0,56.0
917,2018-01-19-IND,IND,2018-01-19,47.0,0.0,0.0,0.0,-8.0
918,2018-01-19-RSW,RSW,2018-01-19,9.0,0.0,0.0,0.0,53.5
919,2018-01-19-DEN,DEN,2018-01-19,49.0,0.0,0.0,0.0,111.0
920,2018-01-19-SNA,SNA,2018-01-19,26.0,0.0,0.0,0.0,158.0
921,2018-01-19-SMF,SMF,2018-01-19,31.0,0.0,0.0,0.0,97.5
922,2018-01-19-BWI,BWI,2018-01-19,17.0,0.0,0.0,0.0,16.0
923,2018-01-19-IAD,IAD,2018-01-19,17.0,0.0,0.0,0.0,12.0
924,2018-01-19-CVG,CVG,2018-01-19,52.0,0.0,0.0,80.0,-29.0
925,2018-01-19-CMH,CMH,2018-01-19,9.0,0.0,0.0,0.0,39.0
926,2018-01-19-PHL,PHL,2018-01-19,25.0,0.0,0.0,0.0,6.0
927,2018-01-19-JFK,JFK,2018-01-19,46.0,0.0,0.0,0.0,-12.0
928,2018-01-19-PIT,PIT,2018-01-19,47.0,0.0,0.0,130.0,-25.0
929,2018-01-19-ORD,ORD,2018-01-19,75.0,0.0,0.0,50.0,1.0
930,2018-01-19-DTW,DTW,2018-01-19,77.0,0.0,0.0,30.0,-27.0
931,2018-01-20-DFW,DFW,2018-01-20,83.0,8.0,0.0,0.0,154.0
932,2018-01-20-CLE,CLE,2018-01-20,70.0,0.0,0.0,0.0,41.5
933,2018-01-20-MCO,MCO,2018-01-20,22.0,0.0,0.0,0.0,132.0
934,2018-01-20-MIA,MIA,2018-01-20,25.0,0.0,0.0,0.0,198.0
935,2018-01-20-TPA,TPA,2018-01-20,12.0,0.0,0.0,0.0,132.0
936,2018-01-20-FLL,FLL,2018-01-20,34.0,0.0,0.0,0.0,192.0
937,2018-01-20-MSY,MSY,2018-01-20,43.0,5.0,0.0,0.0,124.0
938,2018-01-20-HOU,HOU,2018-01-20,34.0,30.0,0.0,0.0,142.0
939,2018-01-20-SAT,SAT,2018-01-20,20.0,0.0,0.0,0.0,111.0
940,2018-01-20-IAH,IAH,2018-01-20,31.0,18.0,0.0,0.0,139.0
